file,decision,exported,subPredicate,status,reason,atomClasses,atomsRaw,ladderNodes,priors,sampling,worlds,declAtomsMean_uniform,planAtomsMean_uniform,statAtomsMean_uniform,declAtomsMean_prior,planAtomsMean_prior,statAtomsMean_prior,declRefsMean_uniform,planRefsMean_uniform,statRefsMean_uniform,declLazyOnlyMean_uniform,atomWinFrac_uniform,atomTieFrac_uniform,atomLossFrac_uniform,planBeatsStatFrac_uniform,worstDeclAtoms,worstPlanAtoms,worstStatAtoms,worstDeclRefs,worstPlanRefs,cnf_atomClasses,cnf_ladderNodes,cnf_declAtomsMean_uniform,cnf_planAtomsMean_uniform,cnf_statAtomsMean_uniform,anomalies
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the conviction is of a kind described in (i), (ii) or (iii)`",false,true,measured,,3,3,10,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,33,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(1) — a disqualifying conviction`",false,true,measured,,3,3,5,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.0,2.0,1.75,0.0,1.0,0.0,0.0,3,3,3,3,3,3,5,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the court order is of a kind described in (i), (ii) or (iii)`",false,true,measured,,3,3,10,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,33,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(2) — a court order restraining or enjoining`",false,true,measured,,4,4,6,0,exhaustive,16,1.875,1.875,1.875,1.875,1.875,1.875,1.75,1.75,1.75,1.875,0.0,1.0,0.0,0.0,4,4,4,4,4,4,6,1.875,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the final order bars the person as described in (A), (B) or (C)`",false,true,measured,,3,3,10,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,33,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the final order is a fraud-based order within ten years`",false,true,measured,,2,2,4,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,2.5,2.5,2.5,1.5,0.0,1.0,0.0,0.0,2,2,2,4,4,2,4,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(3) — a final order of a State or Federal regulator`",false,true,measured,,4,4,9,0,exhaustive,16,2.125,1.875,1.875,2.125,1.875,1.875,1.625,1.625,1.625,2.125,0.25,0.6875,6.25e-2,0.0,4,4,4,3,3,4,10,2.125,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the Commission order does what (i), (ii) or (iii) describes`",false,true,measured,,3,3,10,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,33,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(4) — a Commission registration order`",false,true,measured,,3,3,5,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,1.75,0.0,1.0,0.0,0.0,3,3,3,2,2,3,5,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the cease-and-desist order is of a kind described in (i) or (ii)`",false,true,measured,,2,2,7,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,13,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(5) — a Commission cease-and-desist order`",false,true,measured,,4,4,6,0,exhaustive,16,1.875,1.875,1.875,1.875,1.875,1.875,1.75,1.75,1.75,1.875,0.0,1.0,0.0,0.0,4,4,4,4,4,4,6,1.875,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(6) — suspension or expulsion by a self-regulatory organisation`",false,true,measured,,2,2,4,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.0,0.0,0.0,2,2,2,2,2,2,4,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(7) — a refused, stopped or suspended registration or Regulation A statement`",false,true,measured,,4,4,8,0,exhaustive,16,2.875,1.875,1.875,2.875,1.875,1.875,2.75,1.75,1.75,2.875,0.75,0.0,0.25,0.0,4,4,4,4,4,4,9,3.125,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(a)(8) — a Postal Service false representation order`",false,true,measured,,4,4,8,0,exhaustive,16,2.875,1.875,1.875,2.875,1.875,1.875,2.75,1.75,1.75,2.875,0.75,0.0,0.25,0.0,4,4,4,4,4,4,9,3.125,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`503(c) — the event is excused as a pre-affiliation event of an affiliated issuer`",false,true,measured,,4,4,11,0,exhaustive,16,1.875,1.875,1.875,1.875,1.875,1.875,2.5,2.5,2.5,1.875,0.0,1.0,0.0,0.0,4,4,4,3,3,4,13,1.875,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`a disqualifying event has occurred with respect to the covered person`",false,true,measured,,8,8,9,0,exhaustive,256,1.9922,1.9922,1.9922,1.9922,1.9922,1.9922,2.0,2.0,2.0,1.9922,0.0,1.0,0.0,0.0,8,8,8,2,2,8,9,1.9922,1.9922,1.9922,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the covered person is disqualified`",false,true,measured,,3,3,8,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.0,2.0,1.75,0.0,1.0,0.0,0.0,3,3,3,2,2,3,9,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`no exemption is available because of a disqualification`",false,true,measured,,3,3,10,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,3.5,3.5,3.5,1.75,0.0,1.0,0.0,0.0,3,3,3,4,4,3,12,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the person may not act as or for an intermediary`",false,false,measured,,2,2,5,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,5,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the first anniversary of the issuance`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the transfer falls within the one-year restricted period`",false,true,measured,,1,1,1,0,exhaustive,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the transfer falls within an exception in § 227.501(a)`",false,true,measured,,4,4,14,0,exhaustive,16,1.875,1.875,1.875,1.875,1.875,1.875,1.0,1.0,1.0,1.875,0.0,1.0,0.0,0.0,4,4,4,1,1,4,97,1.875,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the transfer is permitted`",false,true,measured,,2,2,4,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,4,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the meaning of ""member of the family of the purchaser or the equivalent""`",false,false,measured-no-atoms,,0,0,4,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`a person to whom securities are offered or sold under this part is a qualified purchaser`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`amount sold in the twelve months running from each closing`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the amount already sold in the twelve month window`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the amount attributable to this transaction`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's headroom under the twelve month cap`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`100(a)(1) — the aggregate amount does not exceed the cap`",false,true,measured,,1,1,3,0,exhaustive,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,3,1.0,1.0,1.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the investor's annual income`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the first of the investor's two measured quantities`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the second of the investor's two measured quantities`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the greater of the investor's two measured quantities`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`both measured quantities are at or above the tier boundary`",false,false,measured,,2,2,3,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,3,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the investment limit for the investor`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the amount tested against the investor's limit`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`100(a)(2) — the investor's limit is not exceeded`",false,true,measured,,2,2,5,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,7,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`100(a)(2) — satisfied, or within the intermediary-reliance safe harbour`",false,true,measured,,2,2,4,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5,1.5,0.0,1.0,0.0,0.0,2,2,2,4,4,2,4,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`more than one intermediary has been used`",false,true,measured,,4,4,7,0,exhaustive,16,2.625,2.625,2.625,2.625,2.625,2.625,3.5,3.5,3.5,2.625,0.0,1.0,0.0,0.0,4,4,4,4,4,4,7,2.625,2.625,2.625,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`100(a)(3) — conducted through one compliant intermediary, exclusively`",false,true,measured,,3,3,6,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,1.75,0.0,1.0,0.0,0.0,3,3,3,2,2,3,6,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`100(a)(4) — the issuer complies with section 4A(b)`",false,true,measured,,2,2,5,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,7,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer is caught by the Exchange Act reporting limb`",false,true,measured,,4,5,9,0,exhaustive,16,2.75,2.5,2.5,2.75,2.5,2.5,3.5,3.25,2.75,2.75,0.375,0.5,0.125,0.125,4,3,3,4,4,4,9,2.75,2.5,2.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer is delinquent in its ongoing reports`",false,true,measured,,2,2,4,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,4,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`100(b)(7) — reserved`",false,false,measured-no-atoms,,0,0,4,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the crowdfunding exemption does not apply to the issuer`",false,true,measured,,6,6,20,0,exhaustive,64,1.9688,1.9688,1.9688,1.9688,1.9688,1.9688,1.5,1.5,1.5,1.9688,0.0,1.0,0.0,0.0,6,6,6,2,2,6,481,1.9688,1.9688,1.9688,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the extended meaning of ""issuer"" in § 227.100(c)`",false,false,measured-no-atoms,,0,0,4,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the meaning of ""investor"" in § 227.100(d)`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the crowdfunding vehicle is not considered an investor for the purposes of this part`",false,false,measured,,1,1,1,0,exhaustive,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`integration with other offerings`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the crowdfunding exemption is available`",false,true,measured,,5,5,8,0,exhaustive,32,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,5.0,5.0,5.0,1.9375,0.0,1.0,0.0,0.0,5,5,5,6,6,5,8,1.9375,1.9375,1.9375,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the offering statement discloses the information required by § 227.201`",false,false,measured,,26,26,53,0,sampled,2000,2.039,2.039,2.039,2.0225,2.0225,2.0225,1.0,1.0,1.0,2.039,0.0,1.0,0.0,0.0,11,11,11,1,1,26,53,2.039,2.039,2.039,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`201(aa) — reserved`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the instruction to § 227.201 on cross-references`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the aggregate target offering amount for § 227.201(t)`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the financial statements required`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`an issuer may voluntarily meet the requirements for a higher aggregate target offering amount`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the hundred and twentieth day, rolled off a weekend`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the offering is conducted in the first 120 days of the fiscal year`",false,false,measured,,1,1,1,0,exhaustive,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the failure to disclose a pre-2016 matter does not defeat the exemption`",false,false,measured,,3,3,5,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,5,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's § 227.201 disclosure duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the annual report carries the disclosure § 227.202(a) requires`",false,false,measured,,12,12,25,0,exhaustive,4096,1.9995,1.9995,1.9995,1.9995,1.9995,1.9995,1.0,1.0,1.0,1.9995,0.0,1.0,0.0,0.0,12,12,12,1,1,12,25,1.9995,1.9995,1.9995,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's annual report duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the count of record holders for § 227.202(b)(2)`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer may cease its ongoing reporting`",false,true,measured,,7,7,18,0,exhaustive,128,2.7344,2.0781,2.0781,2.7344,2.0781,2.0781,2.125,1.2812,1.2812,2.7344,0.3438,0.6016,5.47e-2,0.0,7,7,7,5,5,7,433,2.7344,2.0781,2.5156,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's offering statement filing duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's offering statement amendment duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's progress update duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's final progress update duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the instruction on consolidating progress updates`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's Form C-AR duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's Form C-AR amendment duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's termination of reporting duty`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the solicitation of interest carries the statements § 227.206(b) requires`",false,false,measured,,3,3,7,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,7,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's permission to solicit interest before filing`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer must not take money before the offering statement is filed`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the character and permitted response content of a solicitation of interest`",false,false,measured-no-atoms,,0,0,4,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the information a notice may contain under § 227.204(b)`",false,false,measured-no-atoms,,0,0,5,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the notice qualifies under § 227.204(b)`",false,false,measured,,2,2,3,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,3,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer must not advertise the terms of the offering`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the meaning of ""issuer"" in § 227.204(a)`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's permission to use the intermediary's communication channels`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the concurrent-offering safe harbour in § 227.204(d)`",false,false,measured-no-atoms,,0,0,4,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the meaning of ""terms of the offering""`",false,false,measured-no-atoms,,0,0,3,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer's permission to compensate a promoter`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the issuer must not otherwise compensate a promoter`",false,false,refused,"Can only visualize, as a ladder diagram, a DECIDE that returns a boolean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the person qualifies to act as an intermediary`",false,true,measured,,3,3,7,0,exhaustive,8,2.25,1.75,1.75,2.25,1.75,1.75,1.0,1.0,1.0,2.25,0.5,0.375,0.125,0.0,3,3,3,1,1,3,7,2.25,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the intermediary's financial interest is permitted`",false,true,measured,,2,2,5,0,exhaustive,4,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,2,2,2,1,1,2,5,1.5,1.5,1.5,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the intermediary's financial interests comply with § 227.300(b)`",false,false,measured,,3,3,7,0,exhaustive,8,1.75,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,3,3,3,1,1,3,7,1.75,1.75,1.75,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the intermediary is a funding portal`",false,true,measured,,4,4,17,0,exhaustive,16,1.875,1.875,1.875,1.875,1.875,1.875,1.0,1.0,1.0,1.875,0.0,1.0,0.0,0.0,4,4,4,1,1,4,21,1.875,1.875,1.875,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the definitions in § 227.300(c)`",false,false,measured-no-atoms,,0,0,6,0,exhaustive,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,6,0.0,0.0,0.0,""
"jl4/examples/legal/regcf/denovo/regcf-denovo.l4","`the educational materials carry everything § 227.302(b)(1) requires`",false,false,measured,,10,10,20,0,exhaustive,1024,1.998,1.998,1.998,1.998,1.998,1.998,1.0,1.0,1.0,1.998,0.0,1.0,0.0,0.0,10,10,10,1,1,10,20,1.998,1.998,1.998,""
